pair_id,subject,clip,comparison_type,distortion_type,video_a,video_b,level_a,level_b
1078,0250,run,reference_vs_mixed,smoothing+texture_compression,single/0250_run_reference.mp4,mixed/0250_run_smoothing+texture_compression_severe+severe.mp4,reference,severe+severe
1079,0250,run,reference_vs_mixed,param_quantization+mesh_decimation,single/0250_run_reference.mp4,mixed/0250_run_param_quantization+mesh_decimation_mild+mild.mp4,reference,mild+mild
1080,0250,run,reference_vs_mixed,param_quantization+mesh_decimation,single/0250_run_reference.mp4,mixed/0250_run_param_quantization+mesh_decimation_severe+severe.mp4,reference,severe+severe
1081,0250,run,reference_vs_mixed,motion_blur+vertex_quantization,mixed/0250_run_motion_blur+vertex_quantization_mild+mild.mp4,single/0250_run_reference.mp4,mild+mild,reference
1082,0250,run,reference_vs_mixed,motion_blur+vertex_quantization,mixed/0250_run_motion_blur+vertex_quantization_severe+severe.mp4,single/0250_run_reference.mp4,severe+severe,reference
1083,0250,walk,reference_vs_distorted,jitter,single/0250_walk_reference.mp4,single/0250_walk_jitter_mild.mp4,reference,mild
1084,0250,walk,reference_vs_distorted,jitter,single/0250_walk_jitter_moderate.mp4,single/0250_walk_reference.mp4,moderate,reference
1085,0250,walk,reference_vs_distorted,jitter,single/0250_walk_reference.mp4,single/0250_walk_jitter_severe.mp4,reference,severe
1086,0250,walk,reference_vs_distorted,joint_noise,single/0250_walk_reference.mp4,single/0250_walk_joint_noise_mild.mp4,reference,mild
1087,0250,walk,reference_vs_distorted,joint_noise,single/0250_walk_joint_noise_moderate.mp4,single/0250_walk_reference.mp4,moderate,reference
1088,0250,walk,reference_vs_distorted,joint_noise,single/0250_walk_reference.mp4,single/0250_walk_joint_noise_severe.mp4,reference,severe
1089,0250,walk,reference_vs_distorted,frame_drop,single/0250_walk_reference.mp4,single/0250_walk_frame_drop_mild.mp4,reference,mild
1090,0250,walk,reference_vs_distorted,frame_drop,single/0250_walk_reference.mp4,single/0250_walk_frame_drop_moderate.mp4,reference,moderate
1091,0250,walk,reference_vs_distorted,frame_drop,single/0250_walk_frame_drop_severe.mp4,single/0250_walk_reference.mp4,severe,reference
1092,0250,walk,reference_vs_distorted,smoothing,single/0250_walk_smoothing_mild.mp4,single/0250_walk_reference.mp4,mild,reference
1093,0250,walk,reference_vs_distorted,smoothing,single/0250_walk_smoothing_moderate.mp4,single/0250_walk_reference.mp4,moderate,reference
1094,0250,walk,reference_vs_distorted,smoothing,single/0250_walk_reference.mp4,single/0250_walk_smoothing_severe.mp4,reference,severe
1095,0250,walk,reference_vs_distorted,param_quantization,single/0250_walk_reference.mp4,single/0250_walk_param_quantization_mild.mp4,reference,mild
1096,0250,walk,reference_vs_distorted,param_quantization,single/0250_walk_reference.mp4,single/0250_walk_param_quantization_moderate.mp4,reference,moderate
1097,0250,walk,reference_vs_distorted,param_quantization,single/0250_walk_param_quantization_severe.mp4,single/0250_walk_reference.mp4,severe,reference
1098,0250,walk,reference_vs_distorted,vertex_quantization,single/0250_walk_vertex_quantization_mild.mp4,single/0250_walk_reference.mp4,mild,reference
1099,0250,walk,reference_vs_distorted,vertex_quantization,single/0250_walk_reference.mp4,single/0250_walk_vertex_quantization_moderate.mp4,reference,moderate
1100,0250,walk,reference_vs_distorted,vertex_quantization,single/0250_walk_vertex_quantization_severe.mp4,single/0250_walk_reference.mp4,severe,reference
1101,0250,walk,reference_vs_distorted,mesh_decimation,single/0250_walk_reference.mp4,single/0250_walk_mesh_decimation_mild.mp4,reference,mild
1102,0250,walk,reference_vs_distorted,mesh_decimation,single/0250_walk_mesh_decimation_moderate.mp4,single/0250_walk_reference.mp4,moderate,reference
1103,0250,walk,reference_vs_distorted,mesh_decimation,single/0250_walk_mesh_decimation_severe.mp4,single/0250_walk_reference.mp4,severe,reference
1104,0250,walk,reference_vs_distorted,texture_compression,single/0250_walk_reference.mp4,single/0250_walk_texture_compression_mild.mp4,reference,mild
1105,0250,walk,reference_vs_distorted,texture_compression,single/0250_walk_texture_compression_moderate.mp4,single/0250_walk_reference.mp4,moderate,reference
1106,0250,walk,reference_vs_distorted,texture_compression,single/0250_walk_reference.mp4,single/0250_walk_texture_compression_severe.mp4,reference,severe
1107,0250,walk,reference_vs_distorted,motion_blur,single/0250_walk_motion_blur_mild.mp4,single/0250_walk_reference.mp4,mild,reference
1108,0250,walk,reference_vs_distorted,motion_blur,single/0250_walk_reference.mp4,single/0250_walk_motion_blur_moderate.mp4,reference,moderate
1109,0250,walk,reference_vs_distorted,motion_blur,single/0250_walk_reference.mp4,single/0250_walk_motion_blur_severe.mp4,reference,severe
1110,0250,walk,adjacent_severity,jitter,single/0250_walk_jitter_mild.mp4,single/0250_walk_jitter_moderate.mp4,mild,moderate
1111,0250,walk,adjacent_severity,jitter,single/0250_walk_jitter_severe.mp4,single/0250_walk_jitter_moderate.mp4,severe,moderate
1112,0250,walk,adjacent_severity,joint_noise,single/0250_walk_joint_noise_mild.mp4,single/0250_walk_joint_noise_moderate.mp4,mild,moderate
1113,0250,walk,adjacent_severity,joint_noise,single/0250_walk_joint_noise_severe.mp4,single/0250_walk_joint_noise_moderate.mp4,severe,moderate
1114,0250,walk,adjacent_severity,frame_drop,single/0250_walk_frame_drop_moderate.mp4,single/0250_walk_frame_drop_mild.mp4,moderate,mild
1115,0250,walk,adjacent_severity,frame_drop,single/0250_walk_frame_drop_moderate.mp4,single/0250_walk_frame_drop_severe.mp4,moderate,severe
1116,0250,walk,adjacent_severity,smoothing,single/0250_walk_smoothing_mild.mp4,single/0250_walk_smoothing_moderate.mp4,mild,moderate
1117,0250,walk,adjacent_severity,smoothing,single/0250_walk_smoothing_severe.mp4,single/0250_walk_smoothing_moderate.mp4,severe,moderate
1118,0250,walk,adjacent_severity,param_quantization,single/0250_walk_param_quantization_moderate.mp4,single/0250_walk_param_quantization_mild.mp4,moderate,mild
1119,0250,walk,adjacent_severity,param_quantization,single/0250_walk_param_quantization_severe.mp4,single/0250_walk_param_quantization_moderate.mp4,severe,moderate
1120,0250,walk,adjacent_severity,vertex_quantization,single/0250_walk_vertex_quantization_moderate.mp4,single/0250_walk_vertex_quantization_mild.mp4,moderate,mild
1121,0250,walk,adjacent_severity,vertex_quantization,single/0250_walk_vertex_quantization_moderate.mp4,single/0250_walk_vertex_quantization_severe.mp4,moderate,severe
1122,0250,walk,adjacent_severity,mesh_decimation,single/0250_walk_mesh_decimation_mild.mp4,single/0250_walk_mesh_decimation_moderate.mp4,mild,moderate
1123,0250,walk,adjacent_severity,mesh_decimation,single/0250_walk_mesh_decimation_moderate.mp4,single/0250_walk_mesh_decimation_severe.mp4,moderate,severe
1124,0250,walk,adjacent_severity,texture_compression,single/0250_walk_texture_compression_mild.mp4,single/0250_walk_texture_compression_moderate.mp4,mild,moderate
1125,0250,walk,adjacent_severity,texture_compression,single/0250_walk_texture_compression_severe.mp4,single/0250_walk_texture_compression_moderate.mp4,severe,moderate
1126,0250,walk,adjacent_severity,motion_blur,single/0250_walk_motion_blur_moderate.mp4,single/0250_walk_motion_blur_mild.mp4,moderate,mild
1127,0250,walk,adjacent_severity,motion_blur,single/0250_walk_motion_blur_severe.mp4,single/0250_walk_motion_blur_moderate.mp4,severe,moderate
1128,0250,walk,reference_vs_mixed,jitter+texture_compression,single/0250_walk_reference.mp4,mixed/0250_walk_jitter+texture_compression_mild+mild.mp4,reference,mild+mild
1129,0250,walk,reference_vs_mixed,jitter+texture_compression,mixed/0250_walk_jitter+texture_compression_severe+severe.mp4,single/0250_walk_reference.mp4,severe+severe,reference
1130,0250,walk,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0250_walk_frame_drop+mesh_decimation_mild+mild.mp4,single/0250_walk_reference.mp4,mild+mild,reference
1131,0250,walk,reference_vs_mixed,frame_drop+mesh_decimation,single/0250_walk_reference.mp4,mixed/0250_walk_frame_drop+mesh_decimation_severe+severe.mp4,reference,severe+severe
1132,0250,walk,reference_vs_mixed,joint_noise+vertex_quantization,mixed/0250_walk_joint_noise+vertex_quantization_mild+mild.mp4,single/0250_walk_reference.mp4,mild+mild,reference
1133,0250,walk,reference_vs_mixed,joint_noise+vertex_quantization,single/0250_walk_reference.mp4,mixed/0250_walk_joint_noise+vertex_quantization_severe+severe.mp4,reference,severe+severe
1134,0250,walk,reference_vs_mixed,smoothing+texture_compression,single/0250_walk_reference.mp4,mixed/0250_walk_smoothing+texture_compression_mild+mild.mp4,reference,mild+mild
1135,0250,walk,reference_vs_mixed,smoothing+texture_compression,single/0250_walk_reference.mp4,mixed/0250_walk_smoothing+texture_compression_severe+severe.mp4,reference,severe+severe
1136,0250,walk,reference_vs_mixed,param_quantization+mesh_decimation,single/0250_walk_reference.mp4,mixed/0250_walk_param_quantization+mesh_decimation_mild+mild.mp4,reference,mild+mild
1137,0250,walk,reference_vs_mixed,param_quantization+mesh_decimation,single/0250_walk_reference.mp4,mixed/0250_walk_param_quantization+mesh_decimation_severe+severe.mp4,reference,severe+severe
1138,0250,walk,reference_vs_mixed,motion_blur+vertex_quantization,single/0250_walk_reference.mp4,mixed/0250_walk_motion_blur+vertex_quantization_mild+mild.mp4,reference,mild+mild
1139,0250,walk,reference_vs_mixed,motion_blur+vertex_quantization,mixed/0250_walk_motion_blur+vertex_quantization_severe+severe.mp4,single/0250_walk_reference.mp4,severe+severe,reference
1140,0450,bmlmovi_walk,reference_vs_distorted,jitter,single/0450_bmlmovi_walk_jitter_mild.mp4,single/0450_bmlmovi_walk_reference.mp4,mild,reference
1141,0450,bmlmovi_walk,reference_vs_distorted,jitter,single/0450_bmlmovi_walk_jitter_moderate.mp4,single/0450_bmlmovi_walk_reference.mp4,moderate,reference
1142,0450,bmlmovi_walk,reference_vs_distorted,jitter,single/0450_bmlmovi_walk_jitter_severe.mp4,single/0450_bmlmovi_walk_reference.mp4,severe,reference
1143,0450,bmlmovi_walk,reference_vs_distorted,joint_noise,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_joint_noise_mild.mp4,reference,mild
1144,0450,bmlmovi_walk,reference_vs_distorted,joint_noise,single/0450_bmlmovi_walk_joint_noise_moderate.mp4,single/0450_bmlmovi_walk_reference.mp4,moderate,reference
1145,0450,bmlmovi_walk,reference_vs_distorted,joint_noise,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_joint_noise_severe.mp4,reference,severe
1146,0450,bmlmovi_walk,reference_vs_distorted,frame_drop,single/0450_bmlmovi_walk_frame_drop_mild.mp4,single/0450_bmlmovi_walk_reference.mp4,mild,reference
1147,0450,bmlmovi_walk,reference_vs_distorted,frame_drop,single/0450_bmlmovi_walk_frame_drop_moderate.mp4,single/0450_bmlmovi_walk_reference.mp4,moderate,reference
1148,0450,bmlmovi_walk,reference_vs_distorted,frame_drop,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_frame_drop_severe.mp4,reference,severe
1149,0450,bmlmovi_walk,reference_vs_distorted,smoothing,single/0450_bmlmovi_walk_smoothing_mild.mp4,single/0450_bmlmovi_walk_reference.mp4,mild,reference
1150,0450,bmlmovi_walk,reference_vs_distorted,smoothing,single/0450_bmlmovi_walk_smoothing_moderate.mp4,single/0450_bmlmovi_walk_reference.mp4,moderate,reference
1151,0450,bmlmovi_walk,reference_vs_distorted,smoothing,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_smoothing_severe.mp4,reference,severe
1152,0450,bmlmovi_walk,reference_vs_distorted,param_quantization,single/0450_bmlmovi_walk_param_quantization_mild.mp4,single/0450_bmlmovi_walk_reference.mp4,mild,reference
1153,0450,bmlmovi_walk,reference_vs_distorted,param_quantization,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_param_quantization_moderate.mp4,reference,moderate
1154,0450,bmlmovi_walk,reference_vs_distorted,param_quantization,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_param_quantization_severe.mp4,reference,severe
1155,0450,bmlmovi_walk,reference_vs_distorted,vertex_quantization,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_vertex_quantization_mild.mp4,reference,mild
1156,0450,bmlmovi_walk,reference_vs_distorted,vertex_quantization,single/0450_bmlmovi_walk_vertex_quantization_moderate.mp4,single/0450_bmlmovi_walk_reference.mp4,moderate,reference
1157,0450,bmlmovi_walk,reference_vs_distorted,vertex_quantization,single/0450_bmlmovi_walk_vertex_quantization_severe.mp4,single/0450_bmlmovi_walk_reference.mp4,severe,reference
1158,0450,bmlmovi_walk,reference_vs_distorted,mesh_decimation,single/0450_bmlmovi_walk_mesh_decimation_mild.mp4,single/0450_bmlmovi_walk_reference.mp4,mild,reference
1159,0450,bmlmovi_walk,reference_vs_distorted,mesh_decimation,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_mesh_decimation_moderate.mp4,reference,moderate
1160,0450,bmlmovi_walk,reference_vs_distorted,mesh_decimation,single/0450_bmlmovi_walk_mesh_decimation_severe.mp4,single/0450_bmlmovi_walk_reference.mp4,severe,reference
1161,0450,bmlmovi_walk,reference_vs_distorted,texture_compression,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_texture_compression_mild.mp4,reference,mild
1162,0450,bmlmovi_walk,reference_vs_distorted,texture_compression,single/0450_bmlmovi_walk_reference.mp4,single/0450_bmlmovi_walk_texture_compression_moderate.mp4,reference,moderate
1163,0450,bmlmovi_walk,reference_vs_distorted,texture_compression,single/0450_bmlmovi_walk_texture_compression_severe.mp4,single/0450_bmlmovi_walk_reference.mp4,severe,reference
1164,0450,bmlmovi_walk,reference_vs_distorted,motion_blur,single/0450_bmlmovi_walk_motion_blur_mild.mp4,single/0450_bmlmovi_walk_reference.mp4,mild,reference
1165,0450,bmlmovi_walk,reference_vs_distorted,motion_blur,single/0450_bmlmovi_walk_motion_blur_moderate.mp4,single/0450_bmlmovi_walk_reference.mp4,moderate,reference
1166,0450,bmlmovi_walk,reference_vs_distorted,motion_blur,single/0450_bmlmovi_walk_motion_blur_severe.mp4,single/0450_bmlmovi_walk_reference.mp4,severe,reference
1167,0450,bmlmovi_walk,adjacent_severity,jitter,single/0450_bmlmovi_walk_jitter_moderate.mp4,single/0450_bmlmovi_walk_jitter_mild.mp4,moderate,mild
1168,0450,bmlmovi_walk,adjacent_severity,jitter,single/0450_bmlmovi_walk_jitter_moderate.mp4,single/0450_bmlmovi_walk_jitter_severe.mp4,moderate,severe
1169,0450,bmlmovi_walk,adjacent_severity,joint_noise,single/0450_bmlmovi_walk_joint_noise_moderate.mp4,single/0450_bmlmovi_walk_joint_noise_mild.mp4,moderate,mild
1170,0450,bmlmovi_walk,adjacent_severity,joint_noise,single/0450_bmlmovi_walk_joint_noise_severe.mp4,single/0450_bmlmovi_walk_joint_noise_moderate.mp4,severe,moderate
1171,0450,bmlmovi_walk,adjacent_severity,frame_drop,single/0450_bmlmovi_walk_frame_drop_moderate.mp4,single/0450_bmlmovi_walk_frame_drop_mild.mp4,moderate,mild
1172,0450,bmlmovi_walk,adjacent_severity,frame_drop,single/0450_bmlmovi_walk_frame_drop_moderate.mp4,single/0450_bmlmovi_walk_frame_drop_severe.mp4,moderate,severe
1173,0450,bmlmovi_walk,adjacent_severity,smoothing,single/0450_bmlmovi_walk_smoothing_moderate.mp4,single/0450_bmlmovi_walk_smoothing_mild.mp4,moderate,mild
1174,0450,bmlmovi_walk,adjacent_severity,smoothing,single/0450_bmlmovi_walk_smoothing_severe.mp4,single/0450_bmlmovi_walk_smoothing_moderate.mp4,severe,moderate
1175,0450,bmlmovi_walk,adjacent_severity,param_quantization,single/0450_bmlmovi_walk_param_quantization_mild.mp4,single/0450_bmlmovi_walk_param_quantization_moderate.mp4,mild,moderate
1176,0450,bmlmovi_walk,adjacent_severity,param_quantization,single/0450_bmlmovi_walk_param_quantization_moderate.mp4,single/0450_bmlmovi_walk_param_quantization_severe.mp4,moderate,severe
1177,0450,bmlmovi_walk,adjacent_severity,vertex_quantization,single/0450_bmlmovi_walk_vertex_quantization_moderate.mp4,single/0450_bmlmovi_walk_vertex_quantization_mild.mp4,moderate,mild
